user_id	country	age	gender	playcount	registered_unixtime
10973087	PL	27	m	64236	1214257387
10974758	CA	-1	f	12206	1214271891
10975641		-1	n	11765	1214282730
10976309	PL	20	m	44554	1214291955
10976554	RU	30	m	25487	1214294725
10976600	RU	-1	m	59279	1214295267
10977387		21	f	84544	1214301846
10977470		-1	n	1703	1214302501
10978082	LT	21	f	44946	1214306976
10978301	ES	21	m	13209	1214308608
10978480	RU	27	m	3805	1214309863
10978591		-1	n	237	1214310740
10978872	PL	18	f	79002	1214312478
10979172	NL	25	m	76647	1214314389
10979237	BR	30	m	805	1214314789
10979536	DE	23	m	34035	1214316397
10979812	CO	23	m	37029	1214318029
10980138	RU	22	f	15940	1214319861
10980926	BG	21	m	25878	1214323874
10981868		-1	n	500000	1214328833
10982495	PL	11	m	1120	1214331991
10982697	PL	20	m	89276	1214332808
10982866	PL	-1	n	10967	1214333547
10983025		-1	n	6776	1214334359
10983478	RU	21	m	23213	1214336543
10983505	PL	21	f	54020	1214336671
10983809	FI	20	m	5191	1214338082
10984993		-1	n	1253	1214344784
10984997	RU	19	m	59657	1214344812
10985429	BR	21	f	863	1214347981
10986324	BR	20	m	3807	1214356649
10987230	US	-1	f	43817	1214366674
10987566	US	25	m	147841	1214371502
10987853	DE	27	m	73494	1214375580
10987908		-1	m	66368	1214376337
10988279	AU	18	m	63415	1214380073
10989104		-1	n	1580	1214387328
10989261	CN	22	f	25267	1214388548
10989303	RU	25	m	60977	1214388841
10989619		-1	n	1722	1214391355
10989692	AU	-1	m	99575	1214391915
10989993	ES	23	m	25084	1214394101
10990036	PL	22	m	13325	1214394357
10991005	FI	-1	m	5851	1214401204
10991156	RU	23	m	31687	1214402093
10991587	FR	-1	m	86077	1214404770
10991721	US	34	m	70526	1214405659
10991924		-1	n	1586	1214406743
10992030	PL	22	f	27337	1214407341
10992247	RU	29	m	1467	1214408634
10992250	SE	42	m	25131	1214408640
10993978		21	f	17025	1214419158
10994995	IT	20	m	22463	1214425275
10996008	AT	-1	f	57766	1214432520
10996417		-1	m	37749	1214435917
10997061		-1	n	806	1214443185
10997323	CA	-1	f	44116	1214446293
10997460	US	-1	n	8798	1214448010
10997805	FR	30	m	14773	1214452888
10997853	US	-1	n	5329	1214453577
10998051	US	-1	m	747	1214456592
10998498	FI	28	m	4090	1214462648
10999120	UA	24	m	116199	1214469253
10999717		-1	m	1109	1214474066
11000643	RU	27	m	15228	1214481350
11000937	TR	27	m	1052	1214483353
11001755		-1	n	450	1214489013
11002255		-1	m	42259	1214492158
11002583	PL	19	m	110862	1214494236
11003011	UK	17	m	62872	1214496625
11004090	NL	24	m	30244	1214502820
11004681	PT	23	m	47093	1214506130
11004879		-1	m	13393	1214507447
11005551	ID	24	f	13644	1214511675
11006611	US	25	m	32267	1214518698
11007136		-1	f	7753	1214523368
11007153		26	f	7185	1214523595
11007763	US	26	f	23351	1214530277
11009458	FI	19	m	36356	1214551051
11010955	US	-1	m	7558	1214564542
11012289	ES	29	m	75305	1214573606
11012628	IT	24	m	21203	1214575703
11013230	UK	-1	n	1273	1214579253
11013998	NL	45	m	1499	1214583852
11014342	US	-1	m	1579	1214585977
11014833	ID	22	f	107350	1214588793
11015495	US	18	f	980	1214592609
11015551	US	22	f	13324	1214592937
11015726	UK	20	f	14714	1214593937
11015785	DE	25	n	51073	1214594253
11016246	FR	38	m	773	1214597087
11016470	US	19	m	91658	1214598383
11018224	JP	34	f	24814	1214612121
11018473	US	23	m	98255	1214615124
11018895		-1	n	315	1214620557
11019349	MX	26	m	119222	1214626767
11020110	TR	-1	f	653	1214638810
11020990	FR	23	m	9907	1214647200
11021011	RU	-1	m	16523	1214647358
11021334	UK	-1	m	66868	1214650128
11022676	RU	18	m	3013	1214660672
11022729	IT	36	m	14637	1214661004
11023328	DE	23	m	11039	1214665309
11023355		-1	n	35367	1214665484
11023825	UK	29	m	30278	1214668880
11024666	DE	22	m	244005	1214674433
11025081		-1	n	1671	1214677089
11025238	NL	23	m	46991	1214678081
11025336	RS	22	m	15378	1214678623
11025639	AR	21	m	25866	1214680722
11026055	CZ	19	m	104375	1214683446
11026074	PL	20	m	13916	1214683534
11026270	DE	23	m	88103	1214684786
11026975	FI	25	f	493	1214689392
11027228	PL	-1	m	85420	1214691333
11029136	MX	25	m	90970	1214714081
11029396	US	41	m	4039	1214718675
11030001	HU	25	m	30822	1214727406
11030253	ES	-1	m	2516	1214729871
11031078		-1	n	2940	1214737088
11031304	RU	30	n	1491	1214738844
11031379		-1	n	315694	1214739445
11032080		-1	n	12721	1214744652
11032334		-1	n	35497	1214746448
11032569	RU	23	m	62238	1214748011
11032762		-1	n	111398	1214749391
11032924	UA	24	m	95524	1214750389
11034062	US	19	m	33929	1214757832
11034132	RU	23	m	141919	1214758294
11034515		-1	n	993	1214760864
11034612		-1	n	1440	1214761473
11034622	UK	22	m	33797	1214761561
11035299		-1	n	967	1214766467
11035381	NL	28	m	53582	1214767016
11035593	DE	31	m	21835	1214768521
11035664	US	-1	f	42307	1214769000
11035938	PL	28	f	67753	1214770997
11036086	US	22	m	25792	1214772021
11036325		-1	n	29156	1214773941
11036381	PL	21	f	5404	1214774338
11036980		-1	n	13822	1214778824
11037015	NL	49	m	8201	1214779113
11037382	UK	23	m	65123	1214782518
11037932	CA	18	m	233	1214788285
11038985	BY	-1	m	954	1214801629
11039879	PL	-1	f	44778	1214813607
11040530	KZ	25	m	28831	1214820114
11041368	UK	20	m	1676	1214828047
11042184	BY	26	m	45118	1214833968
11043390	RO	22	f	18979	1214841575
11043960	UK	22	f	39645	1214845112
11044032		-1	n	1974	1214845549
11044076		-1	n	745	1214845731
11044097		21	m	22139	1214845838
11044520	ES	38	m	1941	1214848166
11044625	US	25	m	54665	1214848767
11045061	UK	22	m	82424	1214851125
11045224	CA	64	m	18414	1214852088
11046369	NL	-1	m	52404	1214858328
11047077	BR	21	m	8856	1214862704
11047417	MK	17	m	29700	1214865051
11049812	CA	21	f	67554	1214892904
11050349	AU	49	m	28346	1214899407
11050388	PL	20	m	79831	1214899685
11050844	AU	21	m	110212	1214903702
11051118		19	f	73435	1214905828
11051809	UK	35	m	19176	1214911054
11052096		23	f	36268	1214913396
11052334	US	42	f	88719	1214915147
11052959	DE	25	m	30590	1214919348
11054105	PL	25	f	29492	1214926270
11054935		-1	n	8271	1214931187
11055201	TW	-1	n	83467	1214932748
11055302	BR	18	m	42088	1214933298
11055595	RU	18	f	10087	1214935085
11055736	US	36	m	91928	1214935931
11055794	GS	-1	f	11166	1214936268
11055803	US	39	m	54451	1214936308
11056703	DE	21	f	224	1214941234
11056946	CL	31	m	77683	1214942420
11057064		-1	n	1356	1214943194
11057774	BR	27	f	40755	1214947706
11058505	US	21	f	27426	1214952934
11058608	AU	34	m	16119	1214953821
11058737	DE	21	m	49239	1214955074
11058995	DE	23	m	136011	1214957684
11059154		-1	n	38442	1214959389
11059157	US	30	m	1191	1214959437
11059443	US	20	m	203	1214962853
11060234	CO	31	m	21196	1214972549
11060235		-1	n	1470	1214972568
11060363	WF	110	m	20388	1214974540
11061307	NL	41	m	323	1214986469
11061388		-1	m	41725	1214987309
11061630	PL	19	f	81278	1214989347
11061939		-1	n	660	1214991937
11062442	RU	24	m	46125	1214995980
11062501		-1	n	1172	1214996479
11062714	PL	25	f	22094	1214998311
11063011	FI	26	n	32292	1215000579
11063304		26	f	10909	1215002642
11063334		-1	m	35	1215002785
11063616	AU	52	m	84745	1215004807
11063702	NO	3	m	48236	1215005402
11064025	PL	-1	m	20660	1215007352
11064994	UK	30	m	12703	1215013096
11065046	US	24	m	73966	1215013413
11065145	RU	27	m	56458	1215014010
11065641	DE	22	m	64824	1215017087
11066203	UK	-1	m	809	1215020317
11066324		-1	n	76312	1215020953
11066349	BR	23	m	23601	1215021089
11066627		-1	n	27124	1215022553
11067108	SE	18	f	7469	1215025342
11067539	DE	21	m	23195	1215027848
11067675	US	-1	f	652	1215028609
11068350	FR	-1	m	15124	1215032635
11068360	UK	27	m	8162	1215032729
11068388	UA	22	m	24986	1215032864
11068917	UA	-1	m	30292	1215036620
11069053		-1	n	473	1215037662
11071756	RU	-1	m	69638	1215070547
11072346	RU	24	m	84595	1215076492
11072659	FI	30	m	1708	1215079291
11072669	UK	24	f	21861	1215079366
11072678	UA	21	m	59214	1215079447
11073590	RU	28	m	17910	1215086810
11073707	NL	19	m	28660	1215087806
11074680	BY	23	f	20924	1215094088
11074779		-1	n	548	1215094678
11074852	CZ	-1	m	33455	1215095068
11075464		-1	n	1427	1215098881
11076653	DE	21	m	1295	1215105957
11078499		-1	f	39118	1215116268
11079089	RU	20	f	38090	1215119621
11080244	US	21	f	104864	1215129525
11081219	BR	24	m	43071	1215141507
11081234		-1	n	733	1215141677
11081751	PL	-1	f	617	1215149117
11082361	US	29	m	14142	1215156515
11083522		-1	n	359	1215167043
11083533	UK	-1	f	3314	1215167134
11083819		-1	n	1713	1215169553
11084247	CZ	16	m	62448	1215173038
11084340	RU	20	f	195393	1215173750
11084708	DE	-1	m	17965	1215176488
11085474	US	22	f	876	1215181572
11085521	AT	20	m	56202	1215181892
11085951	RU	20	m	21942	1215184559
11085956	UK	47	m	125577	1215184592
11086221		-1	n	11886	1215186107
11086979	UK	19	m	64937	1215190748
11088251	PL	23	f	2302	1215198684
11088496	DE	-1	f	571	1215200032
11088759		-1	n	18444	1215201599
11089025		-1	m	30892	1215203166
11089125		-1	n	25946	1215203780
11089991	US	-1	n	1762	1215210418
11090176		-1	n	632	1215212379
11090443	DE	26	m	107596	1215215278
11091471	BR	23	m	2671	1215230447
11092060	CA	29	m	307556	1215239613
11092076	AU	23	m	60374	1215239878
11092087	PL	21	m	166781	1215240009
11092113	CN	-1	n	24495	1215240447
11092273		-1	n	1600	1215242838
11092333	FI	-1	f	34080	1215243670
11092538	HU	29	m	39350	1215245939
11093388		-1	n	221	1215253885
11093828	UK	19	n	44486	1215257507
11094525	DE	28	m	3559	1215263051
11095012	BR	-1	f	1982	1215266806
11095199	DE	-1	m	7113	1215268042
11095293	FR	58	f	19038	1215268684
11095363	RU	-1	m	41704	1215269212
11096191	US	25	m	775	1215274485
11097006	IT	-1	f	17908	1215279587
11097791	US	25	m	10500	1215284692
11097856		21	f	39075	1215285256
11098742	SG	-1	m	140125	1215291199
11099138	DE	-1	m	16870	1215293879
11100109	US	18	m	46718	1215302258
11100192		-1	n	102620	1215303140
11100752	MX	22	m	35766	1215310132
11101320	US	-1	m	26033	1215317665
11101529		-1	f	19469	1215320864
11103464	SK	18	m	28667	1215341199
11103541	CC	29	m	79760	1215341826
11103565	US	-1	n	1991	1215342008
11104547	RS	-1	f	35945	1215348529
11105162		-1	n	136	1215352934
11105250	NL	19	m	66143	1215353484
11105506	UK	41	m	1833	1215355354
11106077	DE	-1	n	14120	1215359072
11106633	IT	-1	m	31563	1215362266
11107182	RU	22	m	13111	1215365313
11107299		-1	n	48625	1215365976
11107448	RU	28	m	62178	1215366734
11107667	DE	25	f	18331	1215367969
11107961	ES	33	m	10736	1215369723
11108258	DK	37	m	230	1215371497
11108469		-1	n	359	1215372730
11109360	CH	32	m	896	1215377821
11109531	RU	-1	f	5293	1215378685
11110190		-1	n	989	1215382994
11110815	IE	40	m	20964	1215388141
11111054	US	28	m	58581	1215390639
11111319	BR	21	m	26138	1215393419
11111642	BR	21	m	48095	1215397006
11111662	US	21	m	21735	1215397202
11111717	US	20	m	946	1215397762
11112210	US	20	m	29314	1215403920
11112338	MX	-1	f	49259	1215405712
11112670	US	26	m	15444	1215410965
11113679	FI	20	f	15284	1215421864
11114238	PM	27	m	28855	1215426164
11115015	DE	27	m	60089	1215431642
11115181		-1	n	1290	1215432851
11116093		-1	n	16919	1215438327
11117121	PL	20	m	87200	1215443756
11117634	SE	20	f	72923	1215446699
11117710		-1	n	1108	1215447120
11118850	FI	20	m	57216	1215453550
11119168		-1	n	7501	1215455117
11119471	LT	20	f	68046	1215456563
11119619	MX	100	m	35995	1215457198
11119631	PL	24	m	59575	1215457239
11121428	UK	24	m	25876	1215466002
11121987	US	23	f	21959	1215469352
11122251		-1	n	993	1215471392
11122708	US	32	m	11825	1215474966
11123117	US	21	m	89268	1215479336
11123223		-1	n	33624	1215480447
11124131	US	22	m	15199	1215490934
11124232	RU	32	m	4909	1215492248
11124451	US	31	m	25775	1215495633
11124705	IN	24	m	19635	1215498922
11124794	FI	36	m	23987	1215499995
11125091	PL	19	m	72710	1215503058
11125131	DE	30	m	10150	1215503417
11125358	SE	20	f	14193	1215505525
11125929		-1	n	1409	1215510379
11126005	RU	23	f	94901	1215511029
11126116	PL	17	m	62518	1215511858
11126400	PL	20	f	16705	1215513879
11127549		27	m	27828	1215521027
11127575	PL	18	m	33787	1215521183
11128469	US	-1	m	26859	1215526101
11130434	DE	-1	f	3780	1215535858
11130486	PL	-1	m	89244	1215536133
11131059	US	28	m	19431	1215538724
11131346	UK	16	f	52453	1215540005
11131537	UK	21	m	28491	1215540837
11131974	SE	-1	n	980	1215542614
11131992	PL	18	f	45713	1215542707
11132312		-1	n	13844	1215544082
11132343	US	39	m	44175	1215544246
11132384	US	-1	m	600	1215544347
11132411	SE	-1	n	853	1215544426
11132823	DE	21	m	43610	1215546174
11132979		0	n	165017	1215546881
11132988	US	-1	n	1384	1215546950
11133419	UK	24	m	1441	1215548803
11133704	BR	22	f	63082	1215549948
11133826	DE	20	m	54786	1215550466
11133871	US	23	m	56497	1215550635
11135473		-1	n	887	1215560045
11136135	CA	35	m	9809	1215566252
11137217	US	-1	m	65881	1215578425
11137305	US	-1	m	51687	1215579452
11137676		-1	n	18254	1215584281
11137904		28	m	887	1215586950
11138328	RU	21	m	14184	1215590679
11138874	NL	18	m	54785	1215594957
11138882		-1	n	1206	1215595003
11139211	NZ	21	m	55911	1215597300
11139379	IT	21	f	8997	1215598623
11139471	PL	21	m	86556	1215599281
11139924	RU	22	m	118410	1215601974
11139938	UK	30	m	28915	1215602031
11140396	PL	-1	f	692	1215605173
11140442		22	m	56574	1215605403
11141554	UK	-1	m	19776	1215612137
11142129	UK	19	f	63547	1215615374
11142667	BY	27	m	26154	1215617985
11143420	FI	21	m	38119	1215621641
11143503	SE	20	m	52020	1215622087
11143803	US	22	m	25592	1215623554
11144457	ES	29	f	3310	1215626644
11144481	BR	42	m	1850	1215626740
11144754		30	m	196	1215628146
11144963	US	23	m	31460	1215629138
11145218	FR	-1	n	7429	1215630256
11145574	RU	36	m	1361	1215631959
11145684		-1	n	27448	1215632468
11147177	UK	20	f	7700	1215640184
11147219	US	-1	m	18709	1215640488
11147538		-1	n	1159	1215642641
11148411	MX	27	m	18514	1215649546
11148461		-1	n	1192	1215649890
11148906		-1	n	35941	1215654542
11148986	BR	-1	n	677	1215655378
11149175	LV	24	m	37584	1215657127
11149626	UK	24	m	40105	1215662180
11150283	BR	20	m	34027	1215670934
11150464	FI	29	f	24320	1215673281
11151182		-1	n	85	1215679406
11151282		-1	n	1208	1215680100
11151960		-1	n	30733	1215685276
11151997	VA	23	n	57079	1215685474
11152091		-1	n	708	1215686212
11152608		-1	n	641	1215689915
11152729	IT	-1	n	14444	1215690646
11152858	PL	20	f	29656	1215691358
11153312	PL	36	m	22671	1215694042
11153427	SE	19	m	21086	1215694751
11153528		-1	n	593	1215695318
11154688	DE	23	m	73746	1215701239
11154835		-1	n	460	1215701956
11155090	US	-1	m	18362	1215703413
11156056	US	20	n	975	1215707981
11157202	US	-1	m	16504	1215713476
11157233		-1	n	460	1215713644
11157611	PL	22	m	188565	1215715344
11158416	RU	27	m	36556	1215718764
11159034		-1	n	30135	1215721645
11159128		-1	n	1250	1215722091
11159680	BR	20	m	23645	1215724939
11159899		-1	n	1693	1215726200
11159914	RU	23	m	13491	1215726247
11160060		-1	n	243	1215727172
11160320	UK	25	m	193018	1215728903
11161165	US	30	m	17850	1215735925
11161222	CA	23	f	155760	1215736559
11161797	BR	23	f	32025	1215743007
11161844	BR	26	m	37640	1215743618
11163581	DE	20	m	26770	1215763228
11163870	PL	19	f	30721	1215765607
11164274	RU	19	f	34889	1215768911
11164349	UK	-1	n	81055	1215769437
11164940		26	m	22199	1215773974
11165290	TR	23	m	33989	1215776314
11166926		32	m	74314	1215786615
11167168	US	-1	f	1290	1215787994
11167268	UK	-1	m	35052	1215788504
11167302	DE	-1	n	9254	1215788639
11167686	DE	21	m	138529	1215790769
11167846	PL	23	f	37347	1215791710
11167916		-1	f	5866	1215792016
11168379		-1	n	65656	1215794471
11169207		-1	n	9209	1215798997
11170009	US	20	m	79672	1215803263
11170402	PL	16	m	44865	1215805385
11172356	BR	22	m	33625	1215817690
11172539	US	18	m	89159	1215819193
11172753	ES	39	f	26022	1215821169
11172860	UK	24	m	10596	1215822123
11173023	BR	26	m	71925	1215823702
11173839	US	-1	m	717	1215834100
11174408	BR	20	f	49626	1215843207
11174506		-1	n	12117	1215844716
11174958	RU	22	f	9735	1215850337
11174963	DE	19	m	6634	1215850378
11175191	AU	-1	m	40125	1215852683
11175330	SE	31	m	7124	1215853868
11175586		-1	n	253	1215856100
11176029	DE	21	f	1467	1215859534
11176223		-1	n	1871	1215860836
11176294	ES	35	m	1802	1215861365
11176988		-1	m	3629	1215866748
11176990	DE	21	f	20464	1215866764
11177475	US	20	m	47606	1215870137
11178082		-1	n	9442	1215874022
11178149	DE	27	m	75856	1215874461
11178718		-1	n	781	1215878030
11178832	IT	28	f	15603	1215878744
11178906		-1	n	4396	1215879229
11178961	US	-1	m	41175	1215879558
11179326	FR	46	m	772	1215881516
11179424		-1	n	1624	1215881895
11180333	US	21	m	28936	1215887021
11181061	RO	22	f	30331	1215891296
11181323	NO	21	f	11628	1215892911
11181631	BR	-1	f	67996	1215894665
11181646	PL	21	m	13734	1215894743
11182491	ES	20	m	40225	1215899994
11182517		-1	n	29211	1215900189
11183275		-1	n	24041	1215906315
11184260	US	-1	n	20696	1215916509
11185238		-1	m	38608	1215930058
11185283	US	22	m	108399	1215930832
11185302	RU	23	m	19277	1215931131
11185321		-1	n	1510	1215931356
11185630	AU	-1	m	113537	1215935914
11185804		-1	f	1066	1215937776
11186264		-1	n	2189	1215941767
11186301		-1	n	14540	1215942080
11186341	CA	30	f	22350	1215942346
11186755	BG	19	m	81874	1215945382
11187472		-1	n	41708	1215950208
11187527	MX	21	m	89549	1215950582
11187539	DE	24	m	23452	1215950683
11188630	PL	23	f	17754	1215957547
11189325		-1	n	3542	1215961517
11189457	UK	-1	f	38992	1215962209
11189554	CA	-1	m	179139	1215962885
11189595		-1	n	1782	1215963151
11190195	BR	-1	f	42736	1215966416
11190686	UK	-1	m	1725	1215969104
11190826	DE	-1	m	5295	1215969952
11191887	RU	25	m	12837	1215975663
11192508	ES	22	m	29112	1215978548
11192556	CZ	23	m	130115	1215978772
11192824		-1	n	60	1215979969
11193021		-1	f	92358	1215980978
11193476	UA	25	m	98318	1215983128
11193602		-1	n	9907	1215983795
11194053	PL	24	m	132491	1215986091
11194138	US	-1	n	6423	1215986433
11194476	BR	-1	f	1775	1215987981
11194580	FI	20	f	33379	1215988400
11194589		-1	n	1995	1215988437
11195050		-1	f	1297	1215990774
11195403		-1	n	2122	1215992775
11195506	US	-1	n	151417	1215993314
11195753		-1	m	91146	1215994776
11195801		-1	n	6821	1215995001
11196837		-1	m	18802	1216001022
11196855		-1	m	58	1216001124
11196965	US	20	m	14906	1216001862
11197782		-1	n	19022	1216006764
11197865	RU	20	m	16864	1216007285
11198046	BR	20	f	65588	1216008415
11199547	US	30	m	28837	1216017924
11200223		-1	n	1424	1216022613
11200320		-1	n	42307	1216023356
11200839	LV	26	m	70280	1216026632
11200920	LT	18	m	19271	1216027133
11201780	ES	23	m	67347	1216032441
11202214		-1	n	1945	1216035035
11202364	US	23	m	24765	1216035866
11202500	AU	19	m	29938	1216036626
11202773	UK	60	m	66032	1216037964
11202981		-1	f	163	1216038908
11203473	US	-1	m	23805	1216041037
11203488	AU	28	m	9074	1216041121
11204672	UK	20	m	134875	1216045826
11204866		-1	n	1718	1216046485
11205295	EE	18	m	91366	1216048146
11205329	BG	22	m	136619	1216048270
11207709	RU	22	m	131780	1216056767
11208113	US	-1	m	20436	1216058096
11208808		-1	n	1922	1216060498
11209190	US	-1	n	73398	1216061723
11209386		-1	m	1761	1216062392
11211071		-1	n	604	1216067980
11211176		-1	f	8558	1216068329
11211821		-1	n	1256	1216070417
11211917	BR	21	f	16413	1216070753
11212352	MX	21	f	4265	1216072344
11214085		-1	m	1004	1216079608
11214208		-1	n	1536	1216080274
11214282		-1	n	1034	1216080653
11214571	BR	-1	m	161	1216082149
11216062	US	33	m	8049	1216090497
11216675		-1	n	338	1216094018
11218130	DE	26	m	11270	1216104059
11218334		-1	n	1661	1216105733
11218761	CZ	-1	m	24750	1216108962
11218779		-1	n	81	1216109060
11218905		-1	n	1734	1216109888
11218907		18	f	100561	1216109907
11219222		-1	n	2839	1216112080
11219981	RU	25	m	11515	1216116891
11220209	PL	19	f	23461	1216118142
11220458		-1	n	10751	1216119879
11220610	PL	-1	m	45179	1216120663
11221008	NL	22	m	38962	1216123147
11221012	NL	20	f	67262	1216123181
11222177	PL	-1	n	38082	1216128922
11222927		-1	n	806	1216132570
11223252	RU	29	m	4024	1216133930
11223744	AQ	31	f	13555	1216135861
11223965	PL	18	n	54327	1216136675
11224427	PL	19	f	38304	1216138652
11224747	FR	23	m	42660	1216139932
11224773	DE	-1	m	12604	1216139999
11225905	NL	-1	f	52050	1216144441
11227363		-1	n	194	1216150065
11227810	BR	22	m	44993	1216151704
11227846	FR	23	m	17025	1216151844
11228829		-1	n	343	1216155242
11230190		-1	n	1363	1216160986
11230237	BR	22	n	66753	1216161178
11230426		-1	n	1557	1216162073
11230763	BR	21	m	28046	1216163846
11232512		-1	n	24649	1216174568
11232648	US	45	m	37178	1216175393
11232776		-1	n	7909	1216176114
11232975	CL	-1	m	29845	1216177354
11233123	BR	20	m	29873	1216178319
11233764	US	19	m	131765	1216182777
11234420		-1	n	2614	1216187841
